playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
pfeilbo01,1971,1.0,PHI,NL,LF,2.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
pfeilbo01,1971,1.0,PHI,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
pinielo01,1971,1.0,KCA,AL,LF,115.0,113.0,2982.0,201.0,21.0,17.0,23.0,,,,,
pinsova01,1971,1.0,CLE,AL,CF,100.0,94.0,2466.0,229.0,31.0,27.0,23.0,,,,,
pinsova01,1971,1.0,CLE,AL,LF,11.0,10.0,244.0,12.0,1.0,1.0,1.0,,,,,
pinsova01,1971,1.0,CLE,AL,RF,40.0,31.0,824.0,68.0,4.0,11.0,1.0,,,,,
powelpa01,1971,1.0,MIN,AL,CF,15.0,7.0,221.0,25.0,1.0,1.0,1.0,,,,,
reeseri01,1971,1.0,MIN,AL,LF,8.0,6.0,139.0,6.0,4.0,1.0,1.0,,,,,
reeseri01,1971,1.0,MIN,AL,RF,1.0,2.0,22.0,2.0,1.0,1.0,1.0,,,,,
reichri01,1971,1.0,CHA,AL,CF,16.0,14.0,330.0,31.0,1.0,6.0,1.0,,,,,
reichri01,1971,1.0,CHA,AL,LF,116.0,109.0,2862.0,175.0,14.0,17.0,1.0,,,,,
renicri01,1971,1.0,MIN,AL,LF,7.0,5.0,115.0,8.0,1.0,1.0,1.0,,,,,
repozro01,1971,1.0,CAL,AL,CF,25.0,20.0,493.0,39.0,8.0,1.0,1.0,,,,,
repozro01,1971,1.0,CAL,AL,LF,5.0,5.0,110.0,1.0,1.0,1.0,1.0,,,,,
repozro01,1971,1.0,CAL,AL,RF,72.0,60.0,1633.0,135.0,14.0,1.0,23.0,,,,,
retteme01,1971,1.0,BAL,AL,CF,40.0,38.0,902.0,107.0,8.0,11.0,23.0,,,,,
retteme01,1971,1.0,BAL,AL,LF,47.0,35.0,981.0,71.0,8.0,17.0,12.0,,,,,
retteme01,1971,1.0,BAL,AL,RF,72.0,59.0,1632.0,124.0,11.0,11.0,12.0,,,,,
reynoto01,1971,1.0,CAL,AL,LF,6.0,1.0,37.0,3.0,1.0,1.0,1.0,,,,,
reynoto01,1971,1.0,CAL,AL,RF,24.0,19.0,504.0,47.0,8.0,6.0,12.0,,,,,
richale01,1971,1.0,CHA,AL,CF,16.0,9.0,248.0,22.0,8.0,6.0,12.0,,,,,
rivermi01,1971,1.0,CAL,AL,CF,60.0,58.0,1508.0,131.0,18.0,11.0,23.0,,,,,
rivermi01,1971,1.0,CAL,AL,LF,5.0,1.0,22.0,4.0,1.0,1.0,1.0,,,,,
rivermi01,1971,1.0,CAL,AL,RF,20.0,11.0,289.0,23.0,1.0,11.0,1.0,,,,,
robinfr02,1971,1.0,BAL,AL,RF,91.0,86.0,2252.0,176.0,8.0,22.0,1.0,,,,,
rojasco01,1971,1.0,KCA,AL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
roquejo01,1971,1.0,SLN,NL,CF,3.0,4.0,76.0,5.0,1.0,1.0,1.0,,,,,
rosarji01,1971,1.0,SFN,NL,CF,61.0,48.0,1344.0,144.0,4.0,1.0,1.0,,,,,
rosarji01,1971,1.0,SFN,NL,LF,9.0,6.0,139.0,11.0,1.0,1.0,1.0,,,,,
rosarji01,1971,1.0,SFN,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
rosepe01,1971,1.0,CIN,NL,CF,2.0,3.0,46.0,5.0,1.0,1.0,1.0,,,,,
rosepe01,1971,1.0,CIN,NL,RF,157.0,156.0,4125.0,304.0,44.0,11.0,12.0,,,,,
rudijo01,1971,1.0,OAK,AL,LF,115.0,109.0,2975.0,232.0,11.0,6.0,1.0,,,,,
rudijo01,1971,1.0,OAK,AL,RF,9.0,9.0,199.0,17.0,4.0,1.0,1.0,,,,,
russebi01,1971,1.0,LAN,NL,CF,10.0,7.0,163.0,21.0,1.0,1.0,1.0,,,,,
russebi01,1971,1.0,LAN,NL,LF,3.0,1.0,11.0,1.0,1.0,1.0,1.0,,,,,
russebi01,1971,1.0,LAN,NL,RF,35.0,11.0,442.0,34.0,4.0,1.0,1.0,,,,,
santoro01,1971,1.0,CHN,NL,LF,6.0,7.0,160.0,11.0,4.0,6.0,1.0,,,,,
savagte01,1971,1.0,ML4,AL,LF,5.0,2.0,43.0,3.0,1.0,1.0,1.0,,,,,
savagte01,1971,1.0,ML4,AL,RF,1.0,2.0,21.0,3.0,1.0,1.0,1.0,,,,,
savagte01,1971,34.0,KCA,AL,LF,4.0,4.0,79.0,4.0,8.0,1.0,1.0,,,,,
savagte01,1971,34.0,KCA,AL,RF,5.0,4.0,72.0,4.0,1.0,1.0,1.0,,,,,
scheiri01,1971,1.0,WS2,AL,LF,7.0,6.0,139.0,17.0,4.0,1.0,1.0,,,,,
scheiri01,1971,1.0,WS2,AL,RF,7.0,6.0,139.0,8.0,14.0,11.0,12.0,,,,,
schluja01,1971,1.0,HOU,NL,LF,2.0,1.0,16.0,4.0,1.0,1.0,1.0,,,,,
shamsar01,1971,1.0,NYN,NL,LF,12.0,11.0,239.0,23.0,8.0,1.0,12.0,,,,,
shamsar01,1971,1.0,NYN,NL,RF,27.0,25.0,523.0,35.0,14.0,6.0,1.0,,,,,
shopato01,1971,1.0,BAL,AL,LF,4.0,4.0,88.0,9.0,4.0,1.0,1.0,,,,,
shopato01,1971,1.0,BAL,AL,RF,9.0,9.0,184.0,11.0,1.0,1.0,1.0,,,,,
silveto01,1971,1.0,CAL,AL,CF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
singlke01,1971,1.0,NYN,NL,CF,3.0,4.0,49.0,8.0,1.0,1.0,1.0,,,,,
singlke01,1971,1.0,NYN,NL,LF,10.0,4.0,121.0,12.0,4.0,1.0,1.0,,,,,
singlke01,1971,1.0,NYN,NL,RF,85.0,75.0,2082.0,126.0,14.0,22.0,1.0,,,,,
sizemte01,1971,1.0,SLN,NL,LF,7.0,7.0,175.0,10.0,1.0,1.0,1.0,,,,,
sizemte01,1971,1.0,SLN,NL,RF,8.0,5.0,139.0,11.0,4.0,1.0,1.0,,,,,
smithbe01,1971,1.0,ML4,AL,CF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
smithbe01,1971,1.0,ML4,AL,LF,3.0,1.0,31.0,2.0,1.0,1.0,1.0,,,,,
smithbe01,1971,1.0,ML4,AL,RF,9.0,8.0,194.0,12.0,4.0,6.0,1.0,,,,,
smithre06,1971,1.0,BOS,AL,CF,87.0,87.0,2241.0,248.0,31.0,37.0,1.0,,,,,
smithre06,1971,1.0,BOS,AL,RF,75.0,73.0,1939.0,142.0,14.0,37.0,23.0,,,,,
spiezed01,1971,1.0,SDN,NL,LF,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,
stahlla01,1971,1.0,SDN,NL,CF,8.0,8.0,174.0,16.0,4.0,1.0,12.0,,,,,
stahlla01,1971,1.0,SDN,NL,LF,45.0,37.0,1019.0,74.0,24.0,11.0,23.0,,,,,
stahlla01,1971,1.0,SDN,NL,RF,27.0,25.0,683.0,50.0,11.0,1.0,12.0,,,,,
stanlmi01,1971,1.0,DET,AL,CF,139.0,98.0,2928.0,315.0,31.0,22.0,34.0,,,,,
stantle01,1971,1.0,NYN,NL,RF,5.0,6.0,148.0,10.0,1.0,1.0,1.0,,,,,
stargwi01,1971,1.0,PIT,NL,LF,138.0,137.0,3676.0,240.0,27.0,22.0,45.0,,,,,
staubru01,1971,1.0,MON,NL,RF,162.0,155.0,4162.0,290.0,67.0,95.0,56.0,,,,,
stewaji01,1971,1.0,CIN,NL,CF,6.0,1.0,38.0,2.0,1.0,1.0,1.0,,,,,
stewaji01,1971,1.0,CIN,NL,LF,12.0,1.0,65.0,4.0,1.0,1.0,1.0,,,,,
stewaji01,1971,1.0,CIN,NL,RF,3.0,1.0,19.0,1.0,1.0,1.0,1.0,,,,,
stinsbo01,1971,1.0,SLN,NL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
stinsbo01,1971,1.0,SLN,NL,RF,2.0,1.0,25.0,3.0,1.0,1.0,1.0,,,,,
stonero02,1971,1.0,PHI,NL,CF,1.0,1.0,7.0,3.0,1.0,1.0,1.0,,,,,
stonero02,1971,1.0,PHI,NL,LF,22.0,11.0,336.0,22.0,4.0,1.0,1.0,,,,,
stonero02,1971,1.0,PHI,NL,RF,33.0,25.0,689.0,55.0,14.0,17.0,1.0,,,,,
stroued01,1971,1.0,CHA,AL,CF,22.0,15.0,394.0,24.0,1.0,1.0,1.0,,,,,
stroued01,1971,1.0,CHA,AL,LF,8.0,6.0,148.0,11.0,1.0,1.0,1.0,,,,,
stroued01,1971,1.0,CHA,AL,RF,21.0,12.0,337.0,19.0,1.0,1.0,1.0,,,,,
sudakbi01,1971,1.0,LAN,NL,LF,1.0,2.0,22.0,2.0,1.0,1.0,1.0,,,,,
sudakbi01,1971,1.0,LAN,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
suthega01,1971,1.0,MON,NL,LF,4.0,1.0,14.0,2.0,1.0,1.0,1.0,,,,,
swansst01,1971,1.0,MON,NL,CF,16.0,11.0,279.0,34.0,1.0,1.0,1.0,,,,,
swansst01,1971,1.0,MON,NL,LF,24.0,13.0,372.0,19.0,4.0,1.0,1.0,,,,,
swansst01,1971,1.0,MON,NL,RF,2.0,2.0,31.0,4.0,1.0,1.0,1.0,,,,,
swoboro01,1971,1.0,MON,NL,CF,17.0,13.0,313.0,29.0,8.0,6.0,1.0,,,,,
swoboro01,1971,1.0,MON,NL,LF,10.0,4.0,130.0,10.0,4.0,1.0,1.0,,,,,
swoboro01,1971,1.0,MON,NL,RF,2.0,3.0,22.0,3.0,1.0,1.0,1.0,,,,,
swoboro01,1971,34.0,NYA,AL,CF,1.0,2.0,25.0,2.0,1.0,1.0,1.0,,,,,
swoboro01,1971,34.0,NYA,AL,LF,7.0,7.0,172.0,15.0,1.0,6.0,1.0,,,,,
swoboro01,1971,34.0,NYA,AL,RF,40.0,35.0,869.0,66.0,8.0,11.0,1.0,,,,,
tayloca01,1971,1.0,KCA,AL,LF,6.0,6.0,136.0,8.0,1.0,6.0,1.0,,,,,
tayloca01,1971,1.0,KCA,AL,RF,6.0,5.0,121.0,20.0,1.0,1.0,1.0,,,,,
tayloca01,1971,34.0,PIT,NL,RF,1.0,1.0,45.0,5.0,1.0,1.0,1.0,,,,,
tenacge01,1971,1.0,OAK,AL,LF,1.0,2.0,27.0,1.0,1.0,1.0,1.0,,,,,
tepedfr01,1971,1.0,NYA,AL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
thomage01,1971,1.0,BOS,AL,LF,3.0,1.0,33.0,2.0,1.0,1.0,1.0,,,,,
thomage01,1971,1.0,BOS,AL,RF,2.0,2.0,43.0,2.0,1.0,1.0,1.0,,,,,
thomage01,1971,34.0,MIN,AL,LF,11.0,3.0,114.0,5.0,1.0,1.0,1.0,,,,,
torreru01,1971,1.0,NYA,AL,CF,1.0,2.0,28.0,3.0,1.0,1.0,1.0,,,,,
torreru01,1971,1.0,NYA,AL,RF,4.0,5.0,103.0,11.0,1.0,1.0,1.0,,,,,
tovarce01,1971,1.0,MIN,AL,CF,42.0,34.0,712.0,82.0,8.0,6.0,1.0,,,,,
tovarce01,1971,1.0,MIN,AL,LF,104.0,82.0,2242.0,187.0,21.0,17.0,12.0,,,,,
tovarce01,1971,1.0,MIN,AL,RF,47.0,37.0,994.0,82.0,18.0,6.0,23.0,,,,,
uhlaete01,1971,1.0,CLE,AL,CF,37.0,35.0,893.0,81.0,4.0,11.0,1.0,,,,,
uhlaete01,1971,1.0,CLE,AL,LF,82.0,75.0,1985.0,144.0,18.0,1.0,1.0,,,,,
uhlaete01,1971,1.0,CLE,AL,RF,15.0,12.0,358.0,25.0,1.0,1.0,1.0,,,,,
unserde01,1971,1.0,WS2,AL,CF,106.0,103.0,2568.0,273.0,18.0,22.0,12.0,,,,,
unserde01,1971,1.0,WS2,AL,LF,10.0,4.0,118.0,6.0,4.0,6.0,1.0,,,,,
unserde01,1971,1.0,WS2,AL,RF,70.0,38.0,1157.0,107.0,11.0,17.0,12.0,,,,,
valdesa01,1971,1.0,KCA,AL,LF,13.0,14.0,331.0,16.0,4.0,1.0,1.0,,,,,
valdesa01,1971,1.0,KCA,AL,RF,2.0,3.0,52.0,5.0,1.0,6.0,1.0,,,,,
valenbo02,1971,1.0,LAN,NL,CF,2.0,2.0,43.0,7.0,4.0,1.0,1.0,,,,,
valenbo02,1971,1.0,LAN,NL,RF,9.0,9.0,196.0,9.0,1.0,1.0,1.0,,,,,
vossbi01,1971,1.0,ML4,AL,CF,14.0,12.0,302.0,26.0,4.0,1.0,12.0,,,,,
vossbi01,1971,1.0,ML4,AL,LF,5.0,4.0,85.0,9.0,1.0,1.0,1.0,,,,,
vossbi01,1971,1.0,ML4,AL,RF,66.0,55.0,1437.0,115.0,1.0,11.0,1.0,,,,,
waltoda01,1971,1.0,ML4,AL,LF,19.0,19.0,436.0,24.0,1.0,11.0,1.0,,,,,
waltoda01,1971,34.0,NYA,AL,LF,1.0,2.0,25.0,4.0,1.0,1.0,1.0,,,,,
waltoda01,1971,34.0,NYA,AL,RF,3.0,4.0,61.0,2.0,1.0,1.0,1.0,,,,,
watsobo01,1971,1.0,HOU,NL,LF,87.0,87.0,2101.0,133.0,8.0,11.0,1.0,,,,,
watsobo01,1971,1.0,HOU,NL,RF,1.0,2.0,19.0,1.0,1.0,1.0,1.0,,,,,
whitero01,1971,1.0,NYA,AL,LF,145.0,145.0,3853.0,313.0,24.0,1.0,12.0,,,,,
wickefl01,1971,34.0,SFN,NL,LF,7.0,7.0,157.0,14.0,4.0,1.0,1.0,,,,,
willibe01,1971,1.0,SFN,NL,LF,22.0,18.0,505.0,28.0,1.0,11.0,1.0,,,,,
willibe01,1971,1.0,SFN,NL,RF,5.0,1.0,20.0,1.0,1.0,1.0,1.0,,,,,
willibi01,1971,1.0,CHN,NL,LF,151.0,148.0,3920.0,273.0,27.0,32.0,34.0,,,,,
willibi01,1971,1.0,CHN,NL,RF,4.0,5.0,109.0,8.0,1.0,6.0,1.0,,,,,
williwa02,1971,1.0,CHA,AL,LF,35.0,30.0,797.0,59.0,11.0,1.0,12.0,,,,,
williwa02,1971,1.0,CHA,AL,RF,62.0,55.0,1385.0,102.0,8.0,1.0,12.0,,,,,
woodsro01,1971,1.0,NYA,AL,LF,3.0,3.0,67.0,9.0,1.0,6.0,1.0,,,,,
woodsro01,1971,1.0,NYA,AL,RF,6.0,2.0,61.0,6.0,1.0,1.0,1.0,,,,,
woodsro01,1971,34.0,MON,NL,CF,23.0,23.0,467.0,58.0,11.0,1.0,1.0,,,,,
woodsro01,1971,34.0,MON,NL,LF,32.0,11.0,413.0,27.0,11.0,6.0,12.0,,,,,
wynnji01,1971,1.0,HOU,NL,CF,47.0,39.0,1095.0,108.0,18.0,6.0,56.0,,,,,
wynnji01,1971,1.0,HOU,NL,LF,1.0,2.0,28.0,2.0,4.0,1.0,1.0,,,,,
wynnji01,1971,1.0,HOU,NL,RF,72.0,65.0,1733.0,124.0,14.0,11.0,12.0,,,,,
yastrca01,1971,1.0,BOS,AL,LF,146.0,144.0,3772.0,281.0,57.0,11.0,45.0,,,,,
yatesal01,1971,1.0,ML4,AL,LF,3.0,4.0,76.0,5.0,4.0,1.0,1.0,,,,,
yatesal01,1971,1.0,ML4,AL,RF,9.0,8.0,178.0,18.0,4.0,1.0,1.0,,,,,
ziskri01,1971,1.0,PIT,NL,LF,3.0,4.0,73.0,3.0,1.0,1.0,1.0,,,,,
ziskri01,1971,1.0,PIT,NL,RF,3.0,3.0,34.0,6.0,1.0,1.0,1.0,,,,,
aaronha01,1972,1.0,ATL,NL,RF,15.0,16.0,355.0,29.0,14.0,17.0,1.0,,,,,
adamsmi02,1972,1.0,MIN,AL,LF,1.0,2.0,31.0,2.0,1.0,1.0,1.0,,,,,
ageeto01,1972,1.0,NYN,NL,CF,91.0,88.0,2371.0,227.0,21.0,53.0,12.0,,,,,
ageeto01,1972,1.0,NYN,NL,LF,9.0,5.0,118.0,14.0,1.0,1.0,1.0,,,,,
ageeto01,1972,1.0,NYN,NL,RF,19.0,17.0,388.0,37.0,1.0,6.0,1.0,,,,,
aloufe01,1972,1.0,NYA,AL,RF,15.0,13.0,307.0,20.0,1.0,1.0,1.0,,,,,
alouje01,1972,1.0,HOU,NL,LF,10.0,7.0,176.0,15.0,1.0,1.0,1.0,,,,,
alouje01,1972,1.0,HOU,NL,RF,14.0,9.0,260.0,18.0,1.0,6.0,1.0,,,,,
alouma01,1972,1.0,SLN,NL,RF,39.0,37.0,895.0,54.0,14.0,1.0,1.0,,,,,
alouma01,1972,34.0,OAK,AL,LF,2.0,2.0,37.0,2.0,1.0,1.0,1.0,,,,,
alouma01,1972,34.0,OAK,AL,RF,31.0,31.0,782.0,46.0,8.0,1.0,1.0,,,,,
alyeabr01,1972,1.0,OAK,AL,LF,2.0,3.0,55.0,5.0,1.0,1.0,1.0,,,,,
alyeabr01,1972,1.0,OAK,AL,RF,6.0,6.0,115.0,18.0,11.0,1.0,1.0,,,,,
alyeabr01,1972,34.0,SLN,NL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
alyeabr01,1972,34.0,SLN,NL,RF,2.0,3.0,43.0,5.0,4.0,1.0,12.0,,,,,
andermi01,1972,1.0,PHI,NL,CF,3.0,2.0,42.0,8.0,1.0,1.0,1.0,,,,,
andermi01,1972,1.0,PHI,NL,RF,34.0,33.0,823.0,61.0,11.0,6.0,12.0,,,,,
bailebo01,1972,1.0,MON,NL,LF,6.0,6.0,102.0,9.0,4.0,1.0,1.0,,,,,
bakerdu01,1972,1.0,ATL,NL,CF,120.0,113.0,3067.0,343.0,27.0,22.0,12.0,,,,,
bakerdu01,1972,1.0,ATL,NL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
bakerdu01,1972,1.0,ATL,NL,RF,4.0,3.0,64.0,7.0,4.0,1.0,1.0,,,,,
baylodo01,1972,1.0,BAL,AL,CF,13.0,12.0,280.0,27.0,1.0,6.0,1.0,,,,,
baylodo01,1972,1.0,BAL,AL,LF,39.0,30.0,818.0,61.0,8.0,6.0,1.0,,,,,
baylodo01,1972,1.0,BAL,AL,RF,45.0,33.0,913.0,66.0,1.0,11.0,1.0,,,,,
beaucji01,1972,1.0,NYN,NL,LF,5.0,4.0,101.0,8.0,1.0,6.0,1.0,,,,,
bellbu01,1972,1.0,CLE,AL,CF,63.0,61.0,1572.0,161.0,24.0,17.0,34.0,,,,,
bellbu01,1972,1.0,CLE,AL,RF,65.0,56.0,1531.0,113.0,11.0,1.0,12.0,,,,,
benchjo01,1972,1.0,CIN,NL,RF,17.0,18.0,415.0,31.0,1.0,11.0,1.0,,,,,
berryke01,1972,1.0,CAL,AL,CF,116.0,107.0,2883.0,269.0,44.0,1.0,56.0,,,,,
bevacku01,1972,1.0,CLE,AL,LF,8.0,6.0,124.0,8.0,1.0,6.0,1.0,,,,,
bevacku01,1972,1.0,CLE,AL,RF,3.0,3.0,67.0,3.0,1.0,1.0,1.0,,,,,
biittla01,1972,1.0,TEX,AL,CF,8.0,9.0,200.0,17.0,1.0,1.0,1.0,,,,,
biittla01,1972,1.0,TEX,AL,LF,30.0,22.0,527.0,27.0,8.0,11.0,1.0,,,,,
biittla01,1972,1.0,TEX,AL,RF,32.0,28.0,719.0,56.0,11.0,11.0,12.0,,,,,
billidi01,1972,1.0,TEX,AL,LF,39.0,36.0,932.0,67.0,18.0,17.0,1.0,,,,,
billidi01,1972,1.0,TEX,AL,RF,2.0,1.0,12.0,3.0,1.0,1.0,1.0,,,,,
blairpa01,1972,1.0,BAL,AL,CF,139.0,113.0,3251.0,339.0,24.0,17.0,12.0,,,,,
blefacu01,1972,1.0,OAK,AL,LF,1.0,2.0,28.0,4.0,1.0,1.0,1.0,,,,,
blefacu01,1972,34.0,SDN,NL,RF,3.0,4.0,76.0,2.0,1.0,1.0,1.0,,,,,
blessik01,1972,1.0,DET,AL,CF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
blessik01,1972,1.0,DET,AL,RF,1.0,1.0,10.0,3.0,1.0,1.0,1.0,,,,,
bondsbo01,1972,1.0,SFN,NL,CF,14.0,15.0,362.0,42.0,1.0,17.0,1.0,,,,,
bondsbo01,1972,1.0,SFN,NL,RF,141.0,139.0,3726.0,301.0,34.0,27.0,34.0,,,,,
bradfbu01,1972,1.0,CHA,AL,CF,23.0,6.0,299.0,26.0,4.0,1.0,1.0,,,,,
bradfbu01,1972,1.0,CHA,AL,LF,3.0,3.0,55.0,6.0,1.0,1.0,1.0,,,,,
bradfbu01,1972,1.0,CHA,AL,RF,2.0,1.0,12.0,3.0,1.0,1.0,1.0,,,,,
braunst01,1972,1.0,MIN,AL,LF,8.0,7.0,169.0,18.0,8.0,1.0,1.0,,,,,
braunst01,1972,1.0,MIN,AL,RF,1.0,2.0,40.0,4.0,1.0,6.0,1.0,,,,,
breedha01,1972,1.0,MON,NL,LF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,
breedha01,1972,1.0,MON,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
briggjo02,1972,1.0,ML4,AL,CF,12.0,11.0,244.0,33.0,1.0,6.0,1.0,,,,,
briggjo02,1972,1.0,ML4,AL,LF,99.0,82.0,2209.0,168.0,21.0,17.0,12.0,,,,,
brocklo01,1972,1.0,SLN,NL,LF,149.0,147.0,3911.0,251.0,21.0,69.0,12.0,,,,,
brookbo01,1972,1.0,OAK,AL,CF,11.0,12.0,304.0,41.0,1.0,17.0,1.0,,,,,
brownby01,1972,1.0,PHI,NL,CF,3.0,2.0,32.0,3.0,1.0,1.0,1.0,,,,,
brownby01,1972,1.0,PHI,NL,RF,7.0,1.0,40.0,1.0,1.0,1.0,1.0,,,,,
brownga01,1972,1.0,DET,AL,LF,72.0,68.0,1492.0,122.0,18.0,17.0,12.0,,,,,
brownik01,1972,1.0,DET,AL,LF,20.0,12.0,319.0,41.0,4.0,1.0,1.0,,,,,
brownik01,1972,1.0,DET,AL,RF,3.0,1.0,25.0,5.0,1.0,1.0,1.0,,,,,
brownol02,1972,1.0,SDN,NL,RF,17.0,17.0,455.0,35.0,4.0,1.0,1.0,,,,,
brownol02,1972,34.0,OAK,AL,CF,9.0,10.0,217.0,25.0,1.0,1.0,1.0,,,,,
brownol02,1972,34.0,OAK,AL,RF,9.0,5.0,148.0,10.0,1.0,1.0,1.0,,,,,
brownol02,1972,67.0,ML4,AL,RF,56.0,44.0,1243.0,118.0,31.0,6.0,34.0,,,,,
brownos01,1972,1.0,ATL,NL,CF,3.0,4.0,76.0,11.0,1.0,6.0,1.0,,,,,
brownos01,1972,1.0,ATL,NL,LF,27.0,4.0,301.0,30.0,4.0,17.0,1.0,,,,,
brownos01,1972,1.0,ATL,NL,RF,29.0,23.0,627.0,49.0,27.0,32.0,23.0,,,,,
bryest01,1972,1.0,MIN,AL,CF,22.0,20.0,484.0,58.0,14.0,6.0,12.0,,,,,
bryest01,1972,1.0,MIN,AL,LF,74.0,42.0,1392.0,112.0,14.0,1.0,1.0,,,,,
bryest01,1972,1.0,MIN,AL,RF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,
bucknbi01,1972,1.0,LAN,NL,LF,9.0,10.0,229.0,23.0,1.0,1.0,1.0,,,,,
bucknbi01,1972,1.0,LAN,NL,RF,52.0,49.0,1301.0,103.0,4.0,6.0,1.0,,,,,
bufordo01,1972,1.0,BAL,AL,LF,105.0,101.0,2710.0,174.0,24.0,11.0,12.0,,,,,
bumbral01,1972,1.0,BAL,AL,RF,2.0,3.0,46.0,7.0,1.0,1.0,1.0,,,,,
burdabo01,1972,1.0,BOS,AL,LF,1.0,1.0,19.0,3.0,1.0,1.0,1.0,,,,,
burroje01,1972,1.0,TEX,AL,LF,17.0,14.0,415.0,28.0,8.0,11.0,1.0,,,,,
burroje01,1972,1.0,TEX,AL,RF,2.0,1.0,34.0,1.0,1.0,1.0,1.0,,,,,
callijo01,1972,1.0,NYA,AL,RF,74.0,70.0,1748.0,128.0,14.0,6.0,12.0,,,,,
carbobe01,1972,1.0,CIN,NL,RF,4.0,5.0,85.0,11.0,1.0,1.0,1.0,,,,,
carbobe01,1972,34.0,SLN,NL,RF,92.0,87.0,2322.0,162.0,50.0,32.0,34.0,,,,,
cardejo02,1972,1.0,CHN,NL,CF,19.0,20.0,415.0,29.0,1.0,11.0,1.0,,,,,
cardejo02,1972,1.0,CHN,NL,LF,8.0,7.0,169.0,14.0,4.0,6.0,1.0,,,,,
cardejo02,1972,1.0,CHN,NL,RF,123.0,110.0,3014.0,183.0,31.0,27.0,12.0,,,,,
cartyri01,1972,1.0,ATL,NL,LF,78.0,79.0,1737.0,141.0,11.0,17.0,12.0,,,,,
cedence01,1972,1.0,HOU,NL,CF,137.0,136.0,3652.0,344.0,31.0,37.0,12.0,,,,,
chileri01,1972,1.0,HOU,NL,LF,1.0,2.0,19.0,3.0,1.0,1.0,1.0,,,,,
chileri01,1972,1.0,HOU,NL,RF,1.0,2.0,22.0,4.0,1.0,1.0,1.0,,,,,
clemero01,1972,1.0,PIT,NL,RF,94.0,88.0,2437.0,200.0,18.0,1.0,23.0,,,,,
clinege01,1972,1.0,PIT,NL,CF,16.0,13.0,343.0,25.0,8.0,11.0,1.0,,,,,
clinege01,1972,1.0,PIT,NL,LF,38.0,18.0,587.0,42.0,4.0,6.0,1.0,,,,,
clinege01,1972,1.0,PIT,NL,RF,40.0,38.0,952.0,67.0,14.0,17.0,1.0,,,,,
coggiri01,1972,1.0,BAL,AL,CF,9.0,10.0,166.0,28.0,1.0,1.0,1.0,,,,,
coggiri01,1972,1.0,BAL,AL,RF,8.0,2.0,95.0,9.0,4.0,1.0,12.0,,,,,
coletch01,1972,1.0,CAL,AL,LF,5.0,6.0,103.0,3.0,1.0,1.0,1.0,,,,,
coletch01,1972,1.0,CAL,AL,RF,2.0,2.0,28.0,1.0,1.0,1.0,1.0,,,,,
comerwa01,1972,1.0,DET,AL,CF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
comerwa01,1972,1.0,DET,AL,LF,15.0,1.0,91.0,7.0,1.0,1.0,1.0,,,,,
comerwa01,1972,1.0,DET,AL,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
conigbi01,1972,1.0,ML4,AL,CF,8.0,5.0,113.0,17.0,1.0,1.0,1.0,,,,,
conigbi01,1972,1.0,ML4,AL,LF,2.0,3.0,49.0,4.0,1.0,1.0,1.0,,,,,
conigbi01,1972,1.0,ML4,AL,RF,45.0,43.0,1130.0,105.0,18.0,6.0,23.0,,,,,
crawfwi01,1972,1.0,LAN,NL,LF,52.0,49.0,1231.0,74.0,8.0,11.0,1.0,,,,,
crawfwi01,1972,1.0,LAN,NL,RF,27.0,16.0,499.0,39.0,1.0,1.0,1.0,,,,,
crowlte01,1972,1.0,BAL,AL,LF,3.0,3.0,58.0,2.0,1.0,6.0,1.0,,,,,
crowlte01,1972,1.0,BAL,AL,RF,65.0,63.0,1403.0,96.0,4.0,1.0,12.0,,,,,
cruzjo01,1972,1.0,SLN,NL,CF,87.0,80.0,2085.0,205.0,24.0,27.0,45.0,,,,,
cruzjo01,1972,1.0,SLN,NL,LF,10.0,6.0,160.0,9.0,1.0,1.0,1.0,,,,,
cruzjo01,1972,1.0,SLN,NL,RF,8.0,6.0,175.0,9.0,4.0,1.0,12.0,,,,,
